UID      PID   PPID   LWP C NLWP %CPU %MEM   VSZ    RSS TTY      STAT START   TIME    COMMAND
aniket   5670  5459   5677 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5678 2 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5680 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5683 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5686 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5698 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5699 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5700 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5701 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5702 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5708 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5732 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5733 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5734 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5735 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
aniket   5670  5459   5737 0 22   8.3  0.2  109028 47376 ?        Sl   17:48   0:07    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools
root     5721  2      5721 0 1    0.1  0.0  0      0     ?        I<   17:48   0:00    [kworker/u49:2-rtw89_tx_wq]
aniket   5723  1851   5723 0 8    0.1  0.1  4265004 24060 ?        Sl   17:48   0:00    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools-srv 5670 {BA1FBEF5-7A51-4943-A5CE-44F20FEDB7A5}
aniket   5723  1851   5724 0 8    0.1  0.1  4265004 24060 ?        Sl   17:48   0:00    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools-srv 5670 {BA1FBEF5-7A51-4943-A5CE-44F20FEDB7A5}
aniket   5723  1851   5725 0 8    0.1  0.1  4265004 24060 ?        Sl   17:48   0:00    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools-srv 5670 {BA1FBEF5-7A51-4943-A5CE-44F20FEDB7A5}
aniket   5723  1851   5726 0 8    0.1  0.1  4265004 24060 ?        Sl   17:48   0:00    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools-srv 5670 {BA1FBEF5-7A51-4943-A5CE-44F20FEDB7A5}
aniket   5723  1851   5727 0 8    0.1  0.1  4265004 24060 ?        Sl   17:48   0:00    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools-srv 5670 {BA1FBEF5-7A51-4943-A5CE-44F20FEDB7A5}
aniket   5723  1851   5728 0 8    0.1  0.1  4265004 24060 ?        Sl   17:48   0:00    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools-srv 5670 {BA1FBEF5-7A51-4943-A5CE-44F20FEDB7A5}
aniket   5723  1851   5729 0 8    0.1  0.1  4265004 24060 ?        Sl   17:48   0:00    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools-srv 5670 {BA1FBEF5-7A51-4943-A5CE-44F20FEDB7A5}
aniket   5723  1851   5730 0 8    0.1  0.1  4265004 24060 ?        Sl   17:48   0:00    /home/aniket/.vscode/extensions/ms-vscode.cpptools-1.30.5-linux-x64/bin/cpptools-srv 5670 {BA1FBEF5-7A51-4943-A5CE-44F20FEDB7A5}
root     5740  2      5740 0 1    0.0  0.0  0      0     ?        I    17:48   0:00    [kworker/9:2]
aniket   5742  3888   5742 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5742  3888   5744 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5742  3888   5745 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5742  3888   5746 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5742  3888   5747 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5742  3888   5748 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5742  3888   5749 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5742  3888   5750 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5742  3888   5751 0 9    0.0  0.4  1459966504 74248 ?        Sl   17:48   0:00    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activa~
aniket   5758  3888   5758 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5760 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5761 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5762 1 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5763 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5764 1 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5770 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5771 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5772 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5773 25 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5784 1 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5785 1 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5786 1 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5787 1 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5788 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5789 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5790 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5791 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5758  3888   5792 0 19   35.5 1.5  1461755680 253580 ?        Sl   17:49   0:05    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main
aniket   5759  3888   5759 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
aniket   5759  3888   5765 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
aniket   5759  3888   5766 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
aniket   5759  3888   5767 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
aniket   5759  3888   5768 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
aniket   5759  3888   5769 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
aniket   5759  3888   5774 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
aniket   5759  3888   5775 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
aniket   5759  3888   5776 0 19   14.0 0.9  1461752468 158996 ?        Sl   17:49   0:02    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main«
